stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,platform_code
"254122","254122","Worrigee House Reception Centre Worrigee Rd","-34.9078111695686","150.632300047469","","","0",""
"254112","254112","Nowra High School Moss St","-34.8717015486274","150.609376778441","","","0",""
"254172","254172","Princes Hwy Before Central Av","-34.9129453759591","150.60365702089","","","0",""
"254162","254162","Princes Hwy Near Hillcrest Av","-34.8983034190228","150.602086849542","","","0",""
"254142","254142","Illaroo Public School, Illaroo Rd","-34.8599960802001","150.589601499052","","","0",""
"2540317","2540317","Park Row Near Flora St","-34.911746924726","150.757277386388","","","0",""
"2540217","2540217","Jacobs Dr Near Teal Pl","-35.1579340601556","150.590950365581","","","0",""
"2099163","2099163","Carrington Av Near Toronto Av","-33.7322161682986","151.273271011392","","","0",""
"2088172","2088172","Avenue Rd Near Rangers Av","-33.8329367315953","151.236461469916","","","0",""
"2281163","2281163","Catherine St Near Beach St","-33.0911960322378","151.632375030198","","","0",""
"2151152","2151152","M2 - Barclay Rd Interchange","-33.764582389132","151.014358841248","","","0",""
"CR_683","","Kirrawee Station Platform 1","-34.0349994386484","151.071587158989","","PST1346","1","1"
"2280371","2280371","Crown St Near Green Point Dr","-33.0251938455934","151.644182335434","","","0",""
"CR_623","","Allawah Station Platform 2","-33.9695508049253","151.11424803912","","PST1338","1","2"
"CR_633","","Hurstville Station Platform 3","-33.9675215721098","151.1027197659","","PST1339","1","3"
"CR_603","","Banksia Station Platform 2","-33.9450889121691","151.140517951618","","PST1334","2","2"
"CR_673","","Sutherland Station Platform 3","-34.0317311574787","151.057361630432","","PST1345","1","3"
"276339","276339","Lalor Rd Near Farnham Rd","-33.7269317662004","150.891073853995","","","0",""
"276329","276329","Pye Rd Near Sherridon Cr","-33.7334125472434","150.902141424678","","","0",""
"276319","276319","Farnham Rd Near Ebb St","-33.7219926028701","150.898237659618","","","0",""
"276379","276379","Bali Dr Near Walker St","-33.717599344095","150.888969931869","","","0",""
"276369","276369","Lalor Rd Near Wilson Rd","-33.7302653329505","150.909041322809","","","0",""
"276359","276359","Chaplin Cr Near Quakers Rd","-33.7353743322448","150.88224453972","","","0",""
"276349","276349","Farnham Rd After Kennington Av","-33.7242118558286","150.905563556617","","","0",""
"2150140","2150140","St Marys Church Crimea St","-33.8229861485966","150.989246981455","","","0",""
"2540301","2540301","Piscator Av Near Greenwell St","-35.0150798128145","150.827346528821","","","0",""
"2540201","2540201","The Springs Rd Near Collier Dr","-35.1941841655765","150.562677172659","","","0",""
"2088244","2088244","The Esplanade Before Hunter Rd","-33.8243612482706","151.250783849879","","","0",""
"2099175","2099175","South Creek Rd Near Thew Pde","-33.736522614773","151.281842363205","","","0",""
"275230","275230","Twelfth St Near Weir Rd","-33.8862330596884","150.60651347111","","","0",""
"275220","275220","Econo Place Silverdale Rd Near Econo Pl","-33.8928097770615","150.616722160934","","","0",""
"CR_237","","Central Station Platform 6","-33.8834181318625","151.206011242623","","PST1100","1","6"
"CR_207","","International Airport Station Platform 1","-33.934570004797","151.165972452867","","PST1332","1","1"
"CR_247","","Central Station Platform 14","-33.8838090223022","151.206700234297","","PST1100","1","14"
"275240","275240","Silverdale Rd (Opp.Pineridge Rd)","-33.9544330695179","150.57675298978","","","0",""
"230384","230384","Fowler St Near Beaumont St","-32.9359098229826","151.743802782801","","","0",""
"230374","230374","Lawson St Near Jenner Pde","-32.9320564524441","151.747538116509","","","0",""
"230354","230354","Beaumont St Near Tudor St","-32.9243610294756","151.746901884467","","","0",""
"230344","230344","Beaumont St Near Tudor St","-32.9236610699942","151.746832383355","","","0",""
"219487","219487","Seventh Av At Fourth Av","-33.9052558978566","151.098000408077","","","0",""
"219417","219417","Beamish St Near North Pde","-33.9098528157767","151.103624116364","","","0",""
"2151146","2151146","Church St After Barney St","-33.7976658355643","151.002575859014","","","0",""
"219467","219467","Canterbury Rd Near Elizabeth St","-33.9204140120469","151.099267638768","","","0",""
"219457","219457","Beamish St Near Evaline St","-33.9126300064581","151.104103272624","","","0",""
"219447","219447","Thorncraft Pde Near Beaumont St","-33.9179714402996","151.098480386144","","","0",""
"2229124","2229124","Port Hacking Rd S Near Heather St","-34.0606944235506","151.120246105956","","","0",""
"2765194","2765194","Pitt Town Dural Rd Near Cattai Ridge Rd","-33.5873230969375","150.909496054276","","","0",""
"278318","278318","Great Western Hwy Opp Lawson Station","-33.7193034919671","150.430285600101","","","0",""
"2540135","2540135","Grange Rd Near Island Point Rd","-35.0715469039954","150.571932443152","","","0",""
"2099141","2099141","Alfred Near Raynor","-33.7455765360423","151.276674129902","","","0",""
"2122143","2122143","Balaclava Rd Near Koorong St","-33.7788527043333","151.105491398397","","","0",""
"2280317","2280317","Croudace Bay Rd Near Lindsay Av","-33.0155007448192","151.64370509372","","","0",""
"2280117","2280117","Wommara Av Near John Fisher Rd","-33.0218046370541","151.667368494839","","","0",""
"2280319","2280319","Ntaba Rd Opp Dalrymple St","-33.0135621604103","151.683206348359","","","0",""
"2280219","2280219","Tallawalla Rd Near Berringar Rd","-33.0083861446667","151.640027746312","","","0",""
"2280119","2280119","Floraville Rd Near Belmont Bus Depot","-33.0246564919687","151.661937208731","","","0",""
"2229132","2229132","Kingsway At Mackay St","-34.0431980254985","151.12396586127","","","0",""
"2765180","2765180","St John Rd Near","-33.5736316568907","150.929202562539","","","0",""
"2250892","2250892","Gosford Hospital, Racecourse Rd After Hospital Rd","-33.4185985451669","151.339513090715","","","0",""
"2250392","2250392","Brisbane Water Dr Near Tania Dr","-33.438136804392","151.324163894861","","","0",""
"2250292","2250292","Somersby Falls Rd Near Wisemans Ferry Rd","-33.4135807742114","151.287770783491","","","0",""
"2250192","2250192","Sunset St Near Rugby Cl","-33.3984364424735","151.35487826629","","","0",""
"2250692","2250692","Faunce St Near Young St","-33.4212280497584","151.330028223715","","","0",""
"276591","276591","Edwards Rd Near Hession Rd","-33.6606114447924","150.920593060269","","","0",""
"276581","276581","Richmond Rd Near Llandilo Rd","-33.6553625248451","150.794137966209","","","0",""
"2250492","2250492","Sherwood Dr At Willow Rd","-33.4294450356967","151.371805147367","","","0",""
"276531","276531","Riverstone Rd Near Railway Tce","-33.6862789236301","150.865361564198","","","0",""
"276521","276521","Crown St Near Brisbane Rd","-33.6692411985409","150.863541910247","","","0",""
"276511","276511","Bakers Landscape Supplies Richmond Rd","-33.7200717075557","150.844317775735","","","0",""
"276571","276571","Windsor Rd After Otago St","-33.6496446206067","150.862858775677","","","0",""
"276561","276561","Hobart St Near Wellington St","-33.6598624691561","150.876118235655","","","0",""
"276551","276551","Opp Riverstone Station, Riverstone Pde","-33.6793249131659","150.860953949386","","","0",""
"276541","276541","Crown St Near Piccadilly St","-33.670561427733","150.861380832573","","","0",""
"231695","231695","David Grahams Golf Complex, Nelson Bay Rd","-32.7696102206939","152.071079164407","","","0",""
"231685","231685","Marsh Rd Opp Cookabarra Restaurant","-32.7719257305276","151.980811056111","","","0",""
"231635","231635","Anna Bay IGA, Gan Gan Rd","-32.777706602602","152.082605360137","","","0",""
"231625","231625","348 Gan Gan Rd","-32.7787753161528","152.105650769688","","","0",""
"231615","231615","Frost Rd Before Gan Gan Rd","-32.7636988734691","152.111396237842","","","0",""
"231675","231675","Opp 464 Gan Gan Rd","-32.7709876730287","152.114841253477","","","0",""
"231655","231655","Opp 3551 Nelson Bay Rd","-32.779776754595","151.998020147619","","","0",""
"231645","231645","Bobs Farm Primary School, Marsh Rd","-32.766244716519","152.010725264312","","","0",""
"2220293","2220293","Gloucester Rd Before Lockundy Ln","-33.9585003726696","151.09305172731","","","0",""
"2122177","2122177","Threlfall St Near North Rd","-33.7855882517527","151.098853194268","","","0",""
"2280223","2280223","Lewers St Near Croudace Bay Rd","-33.0285706423222","151.650733392546","","","0",""
"256790","256790","Currans Hill Dr - Opp.No.2","-34.0456967932595","150.764368569837","","","0",""
"256780","256780","Main St (Mt Annan Market Place)","-34.0495682705032","150.758011732123","","","0",""
"256730","256730","Welling Dr (Opp.Banksia Rd)","-34.0598837606599","150.7578071435","","","0",""
"256720","256720","Richardson Rd (Opp.Welling Dr)","-34.0538884063625","150.735455569065","","","0",""
"256770","256770","Camden Valley Way (Opp.Turner Rd)","-34.0269793025145","150.755260861884","","","0",""
"256760","256760","Queen St (Hovell St)","-34.0465578214321","150.737959192417","","","0",""
"256750","256750","Welling Dr (Ephraim Howe Pl)","-34.0587101095593","150.748151397731","","","0",""
"256740","256740","Narellan Rd (Mt Annan Dr - Tims Garden Centre)","-34.0534360639544","150.771174605352","","","0",""
"2747398","2747398","115 Victoria St After Wrench St","-33.7565658247958","150.729407356149","","","0",""
"2747198","2747198","Dunheved Rd Near Francis St","-33.7474971477828","150.737827958892","","","0",""
"2747392","2747392","12 Sunflower Dr Opp Werona Av","-33.7701614145524","150.751492326623","","","0",""
"2747292","2747292","Fourth Av Near The Northern Rd","-33.6915182915014","150.728488689057","","","0",""
"2747192","2747192","Werrington Public School Heavey St","-33.7540157841618","150.745447555563","","","0",""
"2074153","2074153","Trentino Rd At Burns Rd","-33.7181233882758","151.137549801971","","","0",""
"2120113","2120113","Duffy Av After The Sanctuary","-33.7225891610743","151.075428091014","","","0",""
"2074159","2074159","Pacific Hwy At Duff St","-33.7329290504812","151.126474479351","","","0",""
"2287180","2287180","Douglas St Near Stapleton St","-32.8981830506946","151.681382526547","","","0",""
"278580","278580","Govetts Leap Rd Before Prince Edward St","-33.6378007141775","150.29104449555","","","0",""
"278530","278530","Hat Hill Rd Near Clarence Rd","-33.6283008962159","150.294066146682","","","0",""
"278520","278520","GWH Near Radiance Av","-33.6226484891699","150.277150661373","","","0",""
"2073125","2073125","Livingstone Av At Courallie Av","-33.7541099465197","151.136486881084","","","0",""
"278550","278550","Great Western Hwy Opp Blackheath Station","-33.6333156821589","150.284807048078","","","0",""
"278540","278540","Govetts Leap Rd Near Cleopatra St","-33.6368576100717","150.297678940039","","","0",""
"252793","252793","Church St Opp Severn Pl","-34.5767830707628","150.767155607459","","","0",""
"252783","252783","Tongarra Rd Near Ash Av","-34.5684507417036","150.800733540298","","","0",""
"252723","252723","Koda Rd At Elm St","-34.5721818138834","150.803605200173","","","0",""
"252713","252713","Albion Park Station, Princes Hwy","-34.5637423866716","150.798569247889","","","0",""
"252773","252773","Woollybutt Dr Near Nehme Av","-34.5690161672269","150.805715732622","","","0",""
"2121115","2121115","Mobbs Lane Near Edenlee St","-33.7823974611311","151.071443814509","","","0",""
"2150106","2150106","Parramatta Interchange - Stand B1","-33.8172609998587","151.004062022751","","","0",""
"2747386","2747386","Jordan Springs Blvd Opp McGarritys Pd","-33.7278943242416","150.721801496977","","","0",""
"2747186","2747186","Werrington Post Office Victoria St","-33.7575759090092","150.754320228001","","","0",""
"2120109","2120109","Elouera Rd Before Duffy Av","-33.7197027396393","151.065694778242","","","0",""
"2232192","2232192","The Boulevarde Near Mokera Av","-34.0255897340078","151.075205870362","","","0",""
"2120107","2120107","Elouera Rd Before Stringybark Cl","-33.7161739676491","151.066412319251","","","0",""
"2750376","2750376","Gardenia Av Near Bellbrook Av","-33.7478661265982","150.666113588504","","","0",""
"2750276","2750276","Sheppard Rd Near Vincent Av","-33.7504217351914","150.670786081415","","","0",""
"2750176","2750176","Maxwell St Near Parsons Av","-33.772207078834","150.688194497664","","","0",""
"2750476","2750476","Glenbrook St Near Romsley Rd","-33.7729227909478","150.681437425597","","","0",""
"2073131","2073131","Dunoon Av Opp Duneba Av","-33.7657789418698","151.138343000278","","","0",""
"2291130","2291130","Patrick St Near Burwood St","-32.9406476367089","151.76200299808","","","0",""
"2145388","2145388","24 Veron St","-33.8090893446099","150.977612041625","","","0",""
"2145288","2145288","Alpha Par Dahlia St Near Hibiscus St","-33.8322431660943","150.932580180071","","","0",""
"2145188","2145188","Burrabogee Rd Opp Birtles Av","-33.796748057285","150.961001764011","","","0",""
"2145488","2145488","Ringrose Av Near Gerald St","-33.8202599963937","150.958405655075","","","0",""
"2121203","2121203","Dunrossil Av After Pennant Pde","-33.7709492963535","151.057112628241","","","0",""
"2121103","2121103","Midson Rd Near Francis St","-33.7790844048985","151.072721896981","","","0",""
"2145382","2145382","31 Veron St","-33.8089453861217","150.977605369158","","","0",""
"2145282","2145282","Gipps Rd Near Munro St","-33.830166908356","150.92761531326","","","0",""
"2145682","2145682","Reconciliation Rd After Basalt Rd","-33.8257746439583","150.917837288955","","","0",""
"2533222","2533222","North Kiama Dr Opp Merindah Av","-34.6376198009931","150.854596665779","","","0",""
"2750360","2750360","Wedmore Rd Near Strathoon Rd","-33.7314182429934","150.651250626683","","","0",""
"2750260","2750260","Great Western Hwy Before Old Bathurst Rd","-33.7472124123518","150.672030042873","","","0",""
"2750160","2750160","Ikin St Near Drake St","-33.7749846178051","150.685723691264","","","0",""
"CR_5895","","Coalcliff Station Platform 1","-34.2422003310238","150.977267284291","","PST1359","2","1"
"2750460","2750460","Thurston St Near Blaxland Av","-33.7499859434175","150.706736271477","","","0",""
"2161240","2161240","Chetwynd Rd Near Hawksview St","-33.8467232448111","150.979422800029","","","0",""
"2161140","2161140","McCredie Rd Near Queen St","-33.8507535088056","150.962870214345","","","0",""
"2220341","2220341","Waitara Pde Opp Whitfield Pde","-33.9831411628978","151.09176840934","","","0",""
"2199159","2199159","Brunker Rd Near Cooper Rd","-33.8976617878835","151.026753463673","","","0",""
"2533158","2533158","North Kiama Dr And Kiarama Av","-34.6348032328003","150.854477071069","","","0",""
"2162144","2162144","Rose St Near Ferrier Rd","-33.8959705849323","151.012054217691","","","0",""
"2320199","2320199","New England Hwy And Aberglasslyn Rd","-32.7197272862418","151.536471448824","","","0",""
"2120121","2120121","Duffy Av Before Quarter Sessions Rd","-33.7218486449727","151.07275119134","","","0",""
"2320197","2320197","High Street Station, Near High St","-32.7413657929567","151.564976053855","","","0",""
"2750354","2750354","Wedmore Rd Near Balaclava Rd","-33.7352578564594","150.650324018272","","","0",""
"2750254","2750254","Richmond St Near Eton Rd","-33.7439048372863","150.715352490702","","","0",""
"2750154","2750154","Mulgoa Rd Near Batt St","-33.7654481488885","150.680351221808","","","0",""
"2750454","2750454","Castlereagh Rd Near Jack Williams Dr","-33.7384287669396","150.693045973637","","","0",""
"2073119","2073119","Yarrara Rd After Lachlan Av","-33.7583025274588","151.129417935317","","","0",""
"2230158","2230158","Franklin Rd Near Cook St","-34.0435900921836","151.148424480863","","","0",""
"2261282","2261282","Lakedge Av Opp Bundilla Pde","-33.3413001109063","151.437886503083","","","0",""
"2261182","2261182","Eastern Rd After Tumbi Rd","-33.3700705407298","151.450323043698","","","0",""
"2261482","2261482","CC Hwy At THE ENTRANCE LEAGUES CLUB","-33.377828715168","151.473794795181","","","0",""
"2261388","2261388","Bundilla Pd At Panorama Pd","-33.3413943076484","151.434499478738","","","0",""
"2261288","2261288","Kerry Cr At Jean Av","-33.3500793132548","151.441789337573","","","0",""
"2261188","2261188","Bateau Bay Rd At Parkside Av","-33.3816999088146","151.480597510847","","","0",""
"2261488","2261488","Cresthaven Av Near Dunning Av","-33.3914654508785","151.468630885025","","","0",""
"2260494","2260494","Old Gosford Rd At Ocean View Dr","-33.4264636666883","151.444147117173","","","0",""
"2162170","2162170","Old Guildford Public School, Near Woodville Rd","-33.8671102324741","150.988190537832","","","0",""
"2115110","2115110","South St Near Nowill St","-33.8169184411425","151.04788569371","","","0",""
"2529186","2529186","Baragoot Rd Near Colville St","-34.5789009479984","150.845909785421","","","0",""
"2160214","2160214","Granville Woodville Rd Near Beszant St","-33.8419156899352","150.99875590748","","","0",""
"2160114","2160114","Merrylands Interchange - Stand 1","-33.8364739459371","150.992347244109","","","0",""
"2145354","2145354","Cumberland Rd Near Vernon St","-33.8236078792021","150.948713752171","","","0",""
"2145254","2145254","Opp Melrose Elderly People Village, Bungaree Rd","-33.7995453793641","150.958356915933","","","0",""
"2145154","2145154","Gilba Rd Opp Palm St","-33.7974946496149","150.942223653237","","","0",""
"2155259","2155259","Merriville Rd At Perfection Av","-33.7013690112254","150.925130960136","","","0",""
"2155159","2155159","Acres Rd At Diana Av","-33.7067288441458","150.955930804009","","","0",""
"2144142","2144142","Newsagency Cumberland Rd Near Chiswick Rd","-33.860005165553","151.023761676959","","","0",""
"2750332","2750332","Koloona Dr Near Koorine Av","-33.7481470649979","150.646307273844","","","0",""
"2026108","2026108","Dellview St Near Fletcher St","-33.8977407485506","151.27170422412","","","0",""
"2026106","2026106","Tamarama Marine Dr Near Tamarama Park","-33.8990354526434","151.26892734058","","","0",""
"2160100","2160100","Hilltop Rd Near Frances Rd","-33.8263791136693","150.975444666821","","","0",""
"2114138","2114138","Blaxland Rd Near Cecil St","-33.7982997458889","151.096751110668","","","0",""
"2230170","2230170","Bundeena Depot, Bundeena Dr","-34.0840923374684","151.145420877428","","","0",""
"2114132","2114132","Victoria Rd Near Darvall Rd","-33.8058555102946","151.075416670563","","","0",""
"2285374","2285374","Elanet Av After Flamingo Dr","-32.9123797792756","151.613930209636","","","0",""
"2285274","2285274","Park St Near Hill St","-32.9458540966184","151.670811367927","","","0",""
"2144176","2144176","Great Western Hwy Near Braemar Av","-33.8409208147017","151.035315966335","","","0",""
"2161104","2161104","Albert St West Near Tennyson St","-33.8444445672355","150.967945607777","","","0",""
"PST1190","","Singleton Station","-32.5719556293934","151.165430065836","1","","1",""
"PST1390","","Berala Station","-33.8716222787155","151.032495677437","1","","0",""
"PST1290","","Casula Station","-33.950183871189","150.911816871599","1","","1",""
"2171307","2171307","Hoxton Park Rd After Glen Innes","-33.9259339720853","150.852776439773","","","0",""
"2171207","2171207","Bringelly Rd Near Glen Allen Rd","-33.9465155667062","150.778458955733","","","0",""
"2171107","2171107","Gabriella Av Near Helena Rd","-33.8920583662606","150.850828856159","","","0",""
"2114124","2114124","Hermoyne St Near Winbourne St","-33.8016072041046","151.069008907444","","","0",""
"2156243","2156243","309 Pitt Town Rd","-33.6042115407662","150.940369479866","","","0",""
"2156143","2156143","155 Annangrove Rd","-33.6736734566911","150.960794527782","","","0",""
"207980","207980","Gray St After Cowan Rd","-33.6746362502508","151.116376531022","","","0",""
"2285300","2285300","Gertrude St Near Helen St","-32.957859841576","151.662928163742","","","0",""
"207930","207930","Beryl Av After Oxley Dr","-33.6561690780941","151.115172280629","","","0",""
"207920","207920","Pacific Hwy Opp Excelsior Rd","-33.6612736940302","151.126632671203","","","0",""
"2285100","2285100","Main Rd After Charles St","-32.9244726708715","151.617485798479","","","0",""
"2285200","2285200","Lawson Rd Near Newbold Rd","-32.9509963469362","151.645535994282","","","0",""
"207970","207970","Binalong Rd After Parklands Rd","-33.6652250788246","151.110830536829","","","0",""
"207960","207960","Beryl Av Before Flinders Pl","-33.6576783234558","151.115847632782","","","0",""
"207950","207950","Bolton Av After Ku-Ring-Gai Chase Rd","-33.6779827181791","151.115727969286","","","0",""
"207940","207940","Excelsior Rd Opp Galahad Cl","-33.6545902233655","151.121173739567","","","0",""
"2260142","2260142","CC Hwy At Old Gosford Rd","-33.4242429423071","151.430700620729","","","0",""
"2155371","2155371","Stringer Rd After Bruce Pl","-33.6753772741215","150.943046251253","","","0",""
"2155171","2155171","Wrights Rd After Patterson Av","-33.7161272074783","150.966595428251","","","0",""
"206899","206899","Stan St Near Ann St","-33.7979152567212","151.20282054608","","","0",""
"206889","206889","Penshurst St Near Sydney St","-33.7939649761956","151.196065923222","","","0",""
"206829","206829","Eastern Valley Way Near Edinburgh Rd","-33.8021998841972","151.21164276057","","","0",""
"206819","206819","Greenfield Av Near Glenroy Av","-33.7917110794463","151.209045474825","","","0",""
"206879","206879","Willoughby Rd Near Small St","-33.8104058458598","151.199568218814","","","0",""
"206869","206869","Edinburgh Rd Near First Av","-33.8023957053648","151.206968425032","","","0",""
"206849","206849","Victoria Rd Near Tyneside Av","-33.7900901899564","151.203743190246","","","0",""
"PST1184","","Wallarobba Station","-32.4961606142298","151.695719598588","1","","0",""
"PST1384","","Minnamurra Station","-34.62628480683","150.852872547261","1","","1",""
"PST1284","","Yennora Station","-33.8646330341173","150.971170722781","1","","0",""
"2171133","2171133","Camden Valley Way Near Park Rd","-33.9788751544902","150.805063209609","","","0",""
"2160122","2160122","Barcom St Near Fowler Rd","-33.8396771882775","150.974668307149","","","0",""
"2171433","2171433","Second Av Opposite No. 152","-33.9274686995014","150.838857253243","","","0",""
"2230112","2230112","Woolooware Rd S Near Dunkeld Cl","-34.0599445536313","151.139046458896","","","0",""
"2160128","2160128","Fowler Rd Near Edna Av","-33.8414561792381","150.975107156841","","","0",""
"2156177","2156177","Porters Rd Near Marieba Rd","-33.6407644209597","150.98210269043","","","0",""
"203931","203931","Darling St Near Thornton St","-33.8587372358914","151.171956665739","","","0",""
"203921","203921","Victoria Rd Near Robert St","-33.8668368553563","151.174889510695","","","0",""
"203911","203911","Victoria Rd Near Terry St","-33.8617422092255","151.166767749277","","","0",""
"203941","203941","Darling St Near Waterloo St","-33.8646431896962","151.168637014291","","","0",""
"2560264","2560264","Wyangala Cr - No.81","-34.0550851084298","150.842075691774","","","0",""
"2560164","2560164","Briar Rd (Kullaroo Av)","-34.0874291731264","150.821790310583","","","0",""
"2560564","2560564","Heritage Way - No.130 (Opp.Wandella Pl - Reserve)","-34.0889987942833","150.78540377319","","","0",""
"2560464","2560464","Westmoreland Rd Near Eagleview Rd","-34.0446294422294","150.851649102421","","","0",""
"2155365","2155365","President Rd After Trinity Av","-33.7118439854251","150.965567929317","","","0",""
"2155165","2155165","Greenwood Rd Before Kinarra Av","-33.7072135317258","150.959360106824","","","0",""
"2144114","2144114","Cumberland Rd Near Paul St","-33.8526766625981","151.02495102056","","","0",""
"2154219","2154219","Donnington Court, Clarke Dr","-33.727583818899","151.019901013215","","","0",""
"2154119","2154119","Old Northern Rd After Excelsior Av","-33.7438212587778","150.998289152514","","","0",""
"202816","202816","Manning Rd Near Epping Rd","-33.8834016021585","151.246088365289","","","0",""
"208896","208896","Wolseley Rd Near Gordon St","-33.8316631779966","151.249882766495","","","0",""
"208836","208836","Burran Av Near Stanton Rd","-33.8193540960119","151.25071916435","","","0",""
"208826","208826","Stanton Rd Near Tivoli St","-33.8193202101049","151.247263266821","","","0",""
"208816","208816","Spofforth St At Reginald St","-33.8335980752663","151.229282210033","","","0",""
"208876","208876","Raglan St Near The Esplanade","-33.8263898630656","151.251003168751","","","0",""
"208856","208856","Athol St Near Ferry Wharf","-33.8457801342489","151.239731088775","","","0",""
"208846","208846","Military Rd Near Upper Almora St","-33.8271435131178","151.244045096838","","","0",""
"2761156","2761156","Richmond Rd - Opp.No.670 (Before Yarramundi Dr)","-33.735190938242","150.851313481359","","","0",""
"2230126","2230126","Woolooware Rd South Near Lugano Av","-34.0668001178582","151.137474894163","","","0",""
"2285226","2285226","Macquarie Rd Near Arthur St","-32.9492827603211","151.65669666825","","","0",""
"2285228","2285228","Main Rd Opp Cockburns La","-32.9363082318552","151.677465715229","","","0",""
"2213104","2213104","Killara Av Before Horsley Rd","-33.9496205353041","150.995717575008","","","0",""
"2154207","2154207","Castlewood Dr After Amberwood Pl","-33.7380002561524","151.019071774232","","","0",""
"217927","217927","Edmondson Av Near Twenty Ninth Av","-33.9332671008875","150.812079428495","","","0",""
"2761148","2761148","Power St (Opp.Kilto Cr)","-33.7534528551242","150.855486150447","","","0",""
"2285332","2285332","Minmi Rd Near Motherwell Pl","-32.9169814966576","151.623461521545","","","0",""
"2285232","2285232","Macquarie Rd Near Pendlebury Rd","-32.9493099024798","151.656452357722","","","0",""
"2200339","2200339","Salvia Av At Columbine Av","-33.9219647279486","151.042911479428","","","0",""
"2200239","2200239","Mannell Reserve Marion St Near Dutton St","-33.9171503194523","151.020462528358","","","0",""
"2760134","2760134","Bennett Rd Near Shepherd St","-33.785479995192","150.790409976412","","","0",""
"2155203","2155203","Hills Centenary Pk, Withers Rd","-33.6818306186115","150.928596029084","","","0",""
"2126110","2126110","Purchase Rd Opp Tennyson Cl","-33.7214397979042","151.035584093272","","","0",""
"2527120","2527120","Princes Hwy Near Woollybutt Dr","-34.5687119062574","150.807379401316","","","0",""
"2154331","2154331","Hastings Rd Before Old Northern Rd","-33.7159018574756","151.020024141701","","","0",""
"2154231","2154231","David Rd At Longworth Cr","-33.7232386719938","151.026588759082","","","0",""
"2213110","2213110","Horsley Rd Near Drake St","-33.949393049216","151.002432135575","","","0",""
"204824","204824","Douglas St Near Bruce St","-33.8934357641637","151.161288354542","","","0",""
"204814","204814","Douglas St Near Albany Rd","-33.8928644866321","151.158732371737","","","0",""
"2212126","2212126","Edinburgh Dr Near Vega St","-33.9646624318442","151.017455447261","","","0",""
"2066115","2066115","Northwood Rd Near Point Rd","-33.8310115540123","151.178121190253","","","0",""
"2760220","2760220","Saddington St Near Mamre Rd","-33.7729874322202","150.77139563758","","","0",""
"2760120","2760120","St Marys Cemetery Great Western Hwy","-33.7732062354257","150.787181648021","","","0",""
"2155337","2155337","Sanctuary Dr Before Wilson Av","-33.7044347742955","150.940612787051","","","0",""
"2137115","2137115","Wellbank St Near Concord Rd","-33.8582026867211","151.092626441372","","","0",""
"2126104","2126104","Shepherds Dr After Cape Pl","-33.7150298171341","151.049430131901","","","0",""
"2527154","2527154","Croome Rd Near Cedar St","-34.5728010573573","150.794144976118","","","0",""
"212829","212829","Wetherill St Near Carnarvon St","-33.8402561850044","151.048695989192","","","0",""
"212819","212819","Fariola St Near Day St","-33.8349904796757","151.051816090927","","","0",""
"212879","212879","Holker St Near Newington Rd","-33.8307422309949","151.052219949507","","","0",""
"212849","212849","Carnarvon St Near Stanley St","-33.8391849707782","151.044552947545","","","0",""
"2125138","2125138","Stanton Dr At Moolanda Av","-33.7573354671407","151.034020991158","","","0",""
"2154225","2154225","David Rd After Milford Gr","-33.7285949522575","151.027572628501","","","0",""
"2125136","2125136","Eaton Rd At  Betts Pl","-33.7581563245323","151.037295849109","","","0",""
"2154125","2154125","Old Castle Hill Rd Before Gilham St","-33.7267040175049","151.008730880561","","","0",""
"2526146","2526146","Unanderra Station","-34.4544947130767","150.845703912484","","","0",""
"200815","200815","Broadway At Buckland St","-33.884497410031","151.197627200538","","","0",""
"2212138","2212138","Marigold Beaconsfield St Near Marigold St","-33.9423997315259","150.999141980823","","","0",""
"2761124","2761124","Chifley College Bidwell Campus Daniels Rd","-33.7329779141449","150.829492230389","","","0",""
"2212132","2212132","Budget Car And Truck Rental Milperra Rd","-33.933784542684","151.00415448182","","","0",""
"2077210","2077210","Somerville Rd At Lynette Cl","-33.6665673725853","151.100819004724","","","0",""
"2077110","2077110","Galston Rd Opp Evans Rd","-33.6743939263082","151.097128190651","","","0",""
"2760216","2760216","Great Western Hwy And Australia St","-33.7723352423412","150.782384507825","","","0",""
"2760116","2760116","Oxley Park Public School Adelaide St","-33.7705072785421","150.788206531248","","","0",""
"2126132","2126132","Purchase Rd Before Beechwood Pde","-33.7168340397555","151.042225965658","","","0",""
"2137103","2137103","Broughton St Near David St","-33.8641886053946","151.104167054576","","","0",""
"2756263","2756263","Wisemans Ferry Rd Near Hitchcock Rd","-33.4662335393754","150.988690811719","","","0",""
"2756163","2756163","Porpoise Cr Near Peter Pl","-33.6420905474069","150.810449103321","","","0",""
"215990","215990","Northholm Grammar School","-33.6043086021777","151.054586511181","","","0",""
"215930","215930","Opp 128 Arcadia Rd","-33.6218105117244","151.04954823765","","","0",""
"215970","215970","Galston Rd After Arcadia Rd","-33.6531601602056","151.045932756814","","","0",""
"215960","215960","Arcadia Rd Before Wylds Rd","-33.6282851122785","151.039220256198","","","0",""
"215950","215950","Bay Rd Near Arcadia Rd","-33.6136380672737","151.069002852626","","","0",""
"215940","215940","38 Bay Rd","-33.6160989646331","151.080986962274","","","0",""
